species,region,production_system,group,age_group,sex,year,ahle_component,cause,disease,mean,sd,lower95,upper95,exchg_rate_lcuperusdol,mean_usd,sd_usd,lower95_usd,upper95_usd
Cattle,National,Pastoral,Adult,Adult,Overall,2019,Production loss,External,All causes,29643764322.03,7237537563.33754,15458190697.888422,43829337946.17158,29.06975,1019746104.5254947,248971441.5616763,531762079.06460917,1507730129.9863803
Cattle,National,Pastoral,Adult,Adult,Overall,2019,Production loss,Infectious,Brucellosis,2243552447.9936147,28623852059.17595,-53859197587.99124,58346302483.97847,29.06975,77178250.51793066,984661101.6323136,-1852757508.6814039,2007114009.7172654
Cattle,National,Pastoral,Adult,Adult,Overall,2019,Production loss,Infectious,FMD,3340345117.078687,28407327633.4421,-52338017044.46783,59018707278.625206,29.06975,114907940.97227143,977212656.9180024,-1800428866.5870132,2030244748.5315564
Cattle,National,Pastoral,Adult,Adult,Overall,2019,Production loss,Infectious,Other diseases,48864695889.915695,41845163285.44939,-33151824149.565094,130881215929.39648,29.06975,1680946547.1810284,1439474480.7041473,-1140423434.9991002,4502316529.361156
Cattle,National,Pastoral,Adult,Adult,Overall,2019,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,29.06975,0.0,0.0,0.0,0.0
Cattle,National,Pastoral,Adult,Adult,Overall,2019,Production loss,Non-infectious,All conditions,43540525993.2987,9231218624.16811,25447337489.929203,61633714496.6682,29.06975,1497794992.846471,317554111.20384973,875388934.8869256,2120201050.8060164
Cattle,National,Pastoral,Adult,Adult,Overall,2020,Health cost,External,All causes,388872771.87471557,372721.50450253044,388142237.72589064,389603306.0235405,34.9271654040404,11133819.975832636,10671.392888339393,11112904.04577149,11154735.90589378
Cattle,National,Pastoral,Adult,Adult,Overall,2020,Health cost,Infectious,Brucellosis,4114.836110203105,384.7913957752783,3360.6449744835595,4869.027245922651,34.9271654040404,117.81191123305693,11.016966058481383,96.21865775843342,139.40516470768046
Cattle,National,Pastoral,Adult,Adult,Overall,2020,Health cost,Infectious,FMD,666649.7403794742,66225.73142947395,536847.3067777053,796452.1739812432,34.9271654040404,19086.854964255293,1896.109537186001,15370.48027137073,22803.229657139855
Cattle,National,Pastoral,Adult,Adult,Overall,2020,Health cost,Infectious,Other diseases,74529.39738774195,98999.01469577402,-119508.67141597514,268567.46619145904,34.9271654040404,2133.8518750542617,2834.4417175154367,-3421.6538912759947,7689.357641384518
Cattle,National,Pastoral,Adult,Adult,Overall,2020,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,National,Pastoral,Adult,Adult,Overall,2020,Health cost,Non-infectious,All conditions,388872771.87471557,372721.50450253044,388142237.72589064,389603306.0235405,34.9271654040404,11133819.975832636,10671.392888339393,11112904.04577149,11154735.90589378
Cattle,National,Pastoral,Adult,Adult,Overall,2020,Mortality,External,All causes,4612959676.19474,770649524.815099,3102486607.557146,6123432744.8323345,34.9271654040404,132073691.7190855,22064473.767056677,88827323.1356544,175320060.30251658
Cattle,National,Pastoral,Adult,Adult,Overall,2020,Mortality,Infectious,Brucellosis,2989777.356680147,47886.470669125345,2895919.8741686614,3083634.8391916323,34.9271654040404,85600.34351755002,1371.037990491659,82913.10905618637,88287.57797891366
Cattle,National,Pastoral,Adult,Adult,Overall,2020,Mortality,Infectious,FMD,10092512.410639977,48088.37358773577,9998259.198408015,10186765.62287194,34.9271654040404,288958.8174101431,1376.8186748465098,286260.25280744396,291657.3820128422
Cattle,National,Pastoral,Adult,Adult,Overall,2020,Mortality,Infectious,Other diseases,9080976206.04698,938505206.6731873,7241506000.967533,10920446411.126427,34.9271654040404,259997514.85691667,26870351.367380653,207331626.1768506,312663403.5369827
Cattle,National,Pastoral,Adult,Adult,Overall,2020,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,National,Pastoral,Adult,Adult,Overall,2020,Mortality,Non-infectious,All conditions,5511913215.88163,825424867.102871,3894080476.360003,7129745955.403257,34.9271654040404,157811638.93832642,23632747.105420273,111491454.6117027,204131823.2649502
Cattle,National,Pastoral,Adult,Adult,Overall,2020,Production loss,External,All causes,31125952538.1315,7599414441.50407,16231100232.783524,46020804843.47948,34.9271654040404,891167438.8134236,217578906.09196028,464712782.8731815,1317622094.7536657
Cattle,National,Pastoral,Adult,Adult,Overall,2020,Production loss,Infectious,Brucellosis,2355730070.3933306,30055044662.13083,-56552157467.38309,61263617608.169754,34.9271654040404,67446929.72195269,860506265.3797276,-1619145350.4223132,1754039209.8662186
Cattle,National,Pastoral,Adult,Adult,Overall,2020,Production loss,Infectious,FMD,3507362372.9326296,29827694015.110226,-54954917896.68341,61969642642.548676,34.9271654040404,100419324.9683782,853996986.8742837,-1573414769.3052177,1774253419.2419744
Cattle,National,Pastoral,Adult,Adult,Overall,2020,Production loss,Infectious,Other diseases,51307930684.41144,43937421449.71628,-34809415357.03247,137425276725.85535,34.9271654040404,1468997844.2532327,1257972725.2825837,-996628697.3006315,3934624385.807097
Cattle,National,Pastoral,Adult,Adult,Overall,2020,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,National,Pastoral,Adult,Adult,Overall,2020,Production loss,Non-infectious,All conditions,45717552292.9636,9692779555.37594,26719704364.426758,64715400221.50044,34.9271654040404,1308939668.1379404,277514062.2850165,765012106.0593083,1852867230.2165728
Cattle,National,Pastoral,Adult,Adult,Overall,2021,Health cost,External,All causes,408316410.4684514,391357.579727657,407549349.6121852,409083471.3247176,34.9271654040404,11690510.974624269,11204.962532756366,11668549.248060066,11712472.701188471
Cattle,National,Pastoral,Adult,Adult,Overall,2021,Health cost,Infectious,Brucellosis,4320.57791571326,404.0309655640423,3528.6772232077374,5112.478608218783,34.9271654040404,123.70250679470978,11.567814361405453,101.02959064635509,146.37542294306448
Cattle,National,Pastoral,Adult,Adult,Overall,2021,Health cost,Infectious,FMD,699982.227398448,69537.01800094766,563689.6721165907,836274.7826803054,34.9271654040404,20041.19771246806,1990.9150140453014,16139.00428493927,23943.39113999685
Cattle,National,Pastoral,Adult,Adult,Overall,2021,Health cost,Infectious,Other diseases,78255.86725712905,103948.96543056276,-125484.10498677395,281995.839501032,34.9271654040404,2240.5444688069747,2976.16380339121,-3592.736585839796,8073.825523453745
Cattle,National,Pastoral,Adult,Adult,Overall,2021,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,National,Pastoral,Adult,Adult,Overall,2021,Health cost,Non-infectious,All conditions,408316410.4684514,391357.579727657,407549349.6121852,409083471.3247176,34.9271654040404,11690510.974624269,11204.962532756366,11668549.248060066,11712472.701188471
Cattle,National,Pastoral,Adult,Adult,Overall,2021,Mortality,External,All causes,4843607673.1238,809182011.410264,3257610930.7596827,6429604415.487918,34.9271654040404,138677376.68065923,23167697.751866724,93268689.08700044,184086064.274318
Cattle,National,Pastoral,Adult,Adult,Overall,2021,Mortality,Infectious,Brucellosis,3139266.224514155,47886.47074411868,3045408.741855683,3233123.7071726276,34.9271654040404,89880.36069342754,1371.0379926387939,87193.12622785551,92567.59515899957
Cattle,National,Pastoral,Adult,Adult,Overall,2021,Mortality,Infectious,FMD,10597138.031171976,48088.373671389025,10502884.818776052,10691391.243567899,34.9271654040404,303406.75828065025,1376.818677241587,300708.1936732567,306105.32288804377
Cattle,National,Pastoral,Adult,Adult,Overall,2021,Mortality,Infectious,Other diseases,9535025038.093763,985430466.2707067,7603581324.203178,11466468751.984348,34.9271654040404,272997391.2223276,28213868.914673258,217698208.14956802,328296574.29508716
Cattle,National,Pastoral,Adult,Adult,Overall,2021,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,National,Pastoral,Adult,Adult,Overall,2021,Mortality,Non-infectious,All conditions,5787508888.92451,866696108.439008,4088784516.384054,7486233261.464966,34.9271654040404,165702221.23593822,24814384.402885094,117066027.80628343,214338414.665593
Cattle,National,Pastoral,Adult,Adult,Overall,2021,Production loss,External,All causes,32682250165.0381,7979385163.57894,17042655244.423378,48321845085.652824,34.9271654040404,935725810.7540956,228457851.39654875,487948422.01686,1383503199.491331
Cattle,National,Pastoral,Adult,Adult,Overall,2021,Production loss,Infectious,Brucellosis,2473516573.912994,31557796895.233654,-59379765340.744965,64326798488.57095,34.9271654040404,70819276.20805024,903531578.6486076,-1700102617.9432204,1841741170.3593209
Cattle,National,Pastoral,Adult,Adult,Overall,2021,Production loss,Infectious,FMD,3682730491.5792594,31319078715.861958,-57702663791.51018,65068124774.6687,34.9271654040404,105440291.21679707,896696836.2178897,-1652085507.7702668,1862966090.203861
Cattle,National,Pastoral,Adult,Adult,Overall,2021,Production loss,Infectious,Other diseases,53873327218.63204,46134292522.196785,-36549886124.87365,144296540562.13773,34.9271654040404,1542447736.4658952,1320871361.546561,-1046460132.165364,4131355605.097154
Cattle,National,Pastoral,Adult,Adult,Overall,2021,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,National,Pastoral,Adult,Adult,Overall,2021,Production loss,Non-infectious,All conditions,48003429907.6118,10177418533.1442,28055689582.64917,67951170232.57443,34.9271654040404,1374386651.5448382,291389765.3992519,803262711.3623044,1945510591.727372
Cattle,National,Pastoral,Juvenile,Juvenile,Overall,2017,Health cost,External,All causes,159796854.45635787,221342.79814064378,159363022.5720022,160230686.34071353,23.8661044574125,6695556.651966595,9274.35805602944,6677378.910176777,6713734.393756413
Cattle,National,Pastoral,Juvenile,Juvenile,Overall,2017,Health cost,Infectious,Brucellosis,2080.888451964899,187.40827482011565,1713.5682333174725,2448.208670612326,23.8661044574125,87.19011750233928,7.852486992778123,71.79924299649416,102.58099200818441
Cattle,National,Pastoral,Juvenile,Juvenile,Overall,2017,Health cost,Infectious,FMD,341961.14150907815,31171.89530830811,280864.2267047943,403058.05631336203,23.8661044574125,14328.318310987259,1306.1157661457619,11768.331409341565,16888.30521263295
Cattle,National,Pastoral,Juvenile,Juvenile,Overall,2017,Health cost,Infectious,Other diseases,38226.89221789368,46598.05993871527,-53105.30526198825,129559.0896977756,23.8661044574125,1601.7231587210665,1952.478672079327,-2225.1350385544147,5428.581355996548
Cattle,National,Pastoral,Juvenile,Juvenile,Overall,2017,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,23.8661044574125,0.0,0.0,0.0,0.0
Cattle,National,Pastoral,Juvenile,Juvenile,Overall,2017,Health cost,Non-infectious,All conditions,159796854.45635787,221342.79814064378,159363022.5720022,160230686.34071353,23.8661044574125,6695556.651966595,9274.35805602944,6677378.910176777,6713734.393756413
Cattle,National,Pastoral,Juvenile,Juvenile,Overall,2017,Mortality,External,All causes,1062865431.71854,186300505.699616,697716440.5472927,1428014422.8897872,23.8661044574125,44534516.875812456,7806070.992107532,29234617.7312817,59834416.020343214
Cattle,National,Pastoral,Juvenile,Juvenile,Overall,2017,Mortality,Infectious,Brucellosis,4053438.519914566,12475.646842180973,4028986.252103891,4077890.787725241,23.8661044574125,169840.81030683752,522.7349467292808,168816.24981124813,170865.3708024269
Cattle,National,Pastoral,Juvenile,Juvenile,Overall,2017,Mortality,Infectious,FMD,15288878.0684992,12461.038038928205,15264454.433942901,15313301.7030555,23.8661044574125,640610.5401818382,522.1228316151935,639587.1794318724,641633.900931804
Cattle,National,Pastoral,Juvenile,Juvenile,Overall,2017,Mortality,Infectious,Other diseases,2121181282.7574062,201080186.7961095,1727064116.6370316,2515298448.877781,23.8661044574125,88878404.37229776,8425345.961043786,72364726.28865194,105392082.45594358
Cattle,National,Pastoral,Juvenile,Juvenile,Overall,2017,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,23.8661044574125,0.0,0.0,0.0,0.0
Cattle,National,Pastoral,Juvenile,Juvenile,Overall,2017,Mortality,Non-infectious,All conditions,879240150.504749,156324638.513277,572843859.0187261,1185636441.9907718,23.8661044574125,36840538.93561454,6550069.316600372,24002403.075077813,49678674.796151266
Cattle,National,Pastoral,Juvenile,Juvenile,Overall,2017,Production loss,External,All causes,2449983987.97321,490509509.230681,1488585349.8810751,3411382626.065345,23.8661044574125,102655378.56607667,20552558.550389446,62372363.807313345,142938393.32483998
Cattle,National,Pastoral,Juvenile,Juvenile,Overall,2017,Production loss,Infectious,Brucellosis,97887620.0134894,2017116807.079491,-3855661321.862313,4051436561.8892913,23.8661044574125,4101533.2095006723,84518058.26455271,-161553860.98902264,169756927.40802398
Cattle,National,Pastoral,Juvenile,Juvenile,Overall,2017,Production loss,Infectious,FMD,158919953.52966532,1986195907.4807382,-3734024025.132581,4051863932.191912,23.8661044574125,6658814.127510737,83222459.32615332,-156457206.15174976,169774834.40677124
Cattle,National,Pastoral,Juvenile,Juvenile,Overall,2017,Production loss,Infectious,Other diseases,5231995339.024375,2943870292.6264987,-537990434.5235624,11001981112.572311,23.8661044574125,219222845.87166405,123349426.29115038,-22542029.65899069,460987721.4023187
Cattle,National,Pastoral,Juvenile,Juvenile,Overall,2017,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,23.8661044574125,0.0,0.0,0.0,0.0
Cattle,National,Pastoral,Juvenile,Juvenile,Overall,2017,Production loss,Non-infectious,All conditions,5343319260.41394,756603687.623894,3860376032.6711082,6826262488.156773,23.8661044574125,223887365.86436817,31702018.60860886,161751409.3914948,286023322.33724153
Cattle,National,Pastoral,Juvenile,Juvenile,Overall,2018,Health cost,External,All causes,167786697.1791758,232409.938047676,167331173.70060235,168242220.65774924,27.4293865941667,6117041.5387582285,8473.027176521027,6100434.405492247,6133648.672024209
Cattle,National,Pastoral,Juvenile,Juvenile,Overall,2018,Health cost,Infectious,Brucellosis,2184.9328745631437,196.77868856112144,1799.2466449833457,2570.619104142942,27.4293865941667,79.65664368986673,7.174009811906242,65.59558445853048,93.71770292120296
Cattle,National,Pastoral,Juvenile,Juvenile,Overall,2018,Health cost,Infectious,FMD,359059.19858453213,32730.49007372352,294907.43804003403,423210.95912903023,27.4293865941667,13090.310909865255,1193.2636539777445,10751.514148068876,15429.107671661635
Cattle,National,Pastoral,Juvenile,Juvenile,Overall,2018,Health cost,Infectious,Other diseases,40138.23682878836,48927.96293565104,-55760.57052508768,136037.0441826644,27.4293865941667,1463.3297281727912,1783.7789688689707,-2032.877050810391,4959.536507155974
Cattle,National,Pastoral,Juvenile,Juvenile,Overall,2018,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,27.4293865941667,0.0,0.0,0.0,0.0
Cattle,National,Pastoral,Juvenile,Juvenile,Overall,2018,Health cost,Non-infectious,All conditions,167786697.1791758,232409.938047676,167331173.70060235,168242220.65774924,27.4293865941667,6117041.5387582285,8473.027176521027,6100434.405492247,6133648.672024209
Cattle,National,Pastoral,Juvenile,Juvenile,Overall,2018,Mortality,External,All causes,1116008708.85281,195615537.87353,732602254.6206911,1499415163.0849288,27.4293865941667,40686608.32138868,7131604.536688064,26708663.429480072,54664553.213297285
Cattle,National,Pastoral,Juvenile,Juvenile,Overall,2018,Mortality,Infectious,Brucellosis,4256110.445910294,12475.650030624867,4231658.171850269,4280562.7199703185,27.4293865941667,155166.0818698521,454.8278900731238,154274.61920530876,156057.54453439542
Cattle,National,Pastoral,Juvenile,Juvenile,Overall,2018,Mortality,Infectious,FMD,16053321.97192416,12461.048226018242,16028898.317401163,16077745.626447156,27.4293865941667,585259.9698798279,454.2955484344766,584369.5506048964,586150.3891547596
Cattle,National,Pastoral,Juvenile,Juvenile,Overall,2018,Mortality,Infectious,Other diseases,2227240354.5437355,211134183.02848497,1813417355.807905,2641063353.279566,27.4293865941667,81199058.05758682,7697371.660268409,66112209.60346074,96285906.5117129
Cattle,National,Pastoral,Juvenile,Juvenile,Overall,2018,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,27.4293865941667,0.0,0.0,0.0,0.0
Cattle,National,Pastoral,Juvenile,Juvenile,Overall,2018,Mortality,Non-infectious,All conditions,923202161.997891,164140873.084311,601486050.7526414,1244918273.2431405,27.4293865941667,33657411.87206223,5984124.818861906,21928527.2270929,45386296.517031565
